"","Dose","mu","ci_low","ci_up","pi_low","pi_up"
"278",92.6422140468227,0.714781372066075,0.272379237913573,1.72813334913139,0.26274641032506,1.81404318703188
"279",92.9766588628762,0.694610539064602,0.264240910446763,1.68084675140568,0.251862659437456,1.77587134768133
"280",93.3111036789298,0.675074452243812,0.256373062668903,1.63529007330844,0.249449958611563,1.72836388026144
"281",93.6455484949833,0.656151180542995,0.248824148064088,1.59227469646531,0.236255613372163,1.68105794578539
"282",93.9799933110368,0.637819612708666,0.241553973674371,1.55048461300844,0.231813584207339,1.62944600686148
"283",94.3144381270903,0.62005942464624,0.234520383081827,1.50858218830896,0.222341358439224,1.58228073698382
"284",94.6488829431438,0.60285104813179,0.22762992212485,1.46940333762688,0.21823332716583,1.5422082883952
"285",94.9833277591973,0.586175640826083,0.220807256664459,1.43138025440048,0.211581338313196,1.5007883522137
"286",95.3177725752508,0.570015057535531,0.214302754192836,1.39517264758908,0.20597007026902,1.47178294765209
"287",95.6522173913043,0.554351822666983,0.207942054066365,1.35962948920811,0.200102618612929,1.42226551729599
"288",95.9866622073579,0.539169103825503,0.201887545427891,1.32267483788556,0.193621639255605,1.38828001302413
"289",96.3211070234114,0.524450686506421,0.196057855192043,1.28860997762036,0.185723240534075,1.34680244999066
"290",96.6555518394649,0.510180949835008,0.190316960544221,1.25563651942172,0.183362388429458,1.32514558961419
"291",96.9899966555184,0.496344843309094,0.184892333939872,1.22348476259599,0.177801651757658,1.2872216938436
"292",97.3244414715719,0.482927864501847,0.17954156733123,1.19218879165498,0.171767707565474,1.26239760123719
"293",97.6588862876254,0.469916037683763,0.174275095333909,1.16195122830068,0.166905602539938,1.23118375081521
"294",97.9933311036789,0.457295893324662,0.169134381470812,1.13195968427005,0.160742758199663,1.19454862566466
"295",98.3277759197324,0.445054448438175,0.164195812335004,1.10331472926118,0.156911203488536,1.15506867008248
"296",98.662220735786,0.43317918773279,0.159468004314664,1.07550647116528,0.152469226698753,1.12294990927957
"297",98.9966655518395,0.421658045535124,0.155016774788624,1.04859656567144,0.149457438297836,1.09500910891309
"298",99.331110367893,0.410479388452506,0.15057668222488,1.02235485754634,0.145809342482781,1.07579889510534
"299",99.6655551839465,0.399631998743429,0.146251898716401,0.996649658202595,0.14176980975361,1.04580881272286
"300",100,0.389105058365759,0.142136129136012,0.971832282328195,0.138566877647589,1.01263197728992
